seed,spacing,hole_dist,in_hole,err_unguided,err_M20,err_force_ii,err_teacher_sign_tmag,benefit_force_ii,benefit_teacher_sign_tmag
42,0.055281,0.326217,0,3.0807,4.938,5.089,4.8474,-2.0083,-1.7667
42,0.055432,0.382146,0,2.8506,1.0537,1.4765,0.4648,1.3741,2.3858
42,0.223157,0.135475,1,4.3391,1.9835,0.1154,3.0858,4.2237,1.2533
42,0.15385,0.540876,0,0.1393,1.6274,1.8154,2.2684,-1.6761,-2.1291
42,0.293658,0.120583,1,5.5604,7.01,6.2248,3.2501,-0.6644,2.3103
42,0.1589,0.213455,0,1.9833,3.1913,3.6594,6.1207,-1.6761,-4.1374
42,0.336926,0.111926,1,3.7528,2.726,3.9491,4.5833,-0.1963,-0.8305
42,0.0,0.920661,0,5.1817,4.7891,1.1802,2.5845,4.0015,2.5972
42,0.150526,0.811811,0,3.31,0.592,0.4863,2.1926,2.8237,1.1174
42,0.238396,0.169117,1,1.2511,0.4659,0.8025,1.1756,0.4486,0.0755
42,0.082355,0.763142,0,3.3592,4.3105,3.3894,3.8273,-0.0302,-0.4681
42,0.155923,1.025853,0,6.6244,7.7267,2.9249,5.8845,3.6995,0.7399
42,0.319418,0.088989,1,2.6966,2.5758,2.1228,3.3912,0.5738,-0.6946
42,0.119848,0.058563,1,5.6613,5.4952,7.881,5.4348,-2.2197,0.2265
42,0.080732,0.873319,0,3.2593,2.5647,4.4371,2.61,-1.1778,0.6493
42,0.319409,0.087109,1,0.4206,0.9988,4.3057,1.3159,-3.8851,-0.8953
42,0.187676,0.958689,0,11.6684,10.4906,10.853,13.8428,0.8154,-2.1744
42,0.106229,1.201022,0,1.5546,0.2725,0.2409,0.6198,1.3137,0.9348
42,0.183828,0.13385,1,0.6595,0.4028,0.9766,0.5032,-0.3171,0.1563
42,0.055123,0.100283,0,8.9414,7.1445,6.5103,9.5001,2.4311,-0.5587
42,0.081789,1.361562,0,3.698,2.9732,3.0638,0.9649,0.6342,2.7331
42,0.367894,0.110378,1,0.0893,1.9315,0.2403,2.6563,-0.151,-2.567
42,0.093329,0.214591,0,5.8703,3.9979,6.5649,5.0851,-0.6946,0.7852
42,0.080921,1.336212,0,0.25,0.1141,1.6979,2.2415,-1.4479,-1.9915
42,0.353194,0.04659,1,6.5733,6.3619,4.414,3.9761,2.1593,2.5972
42,0.308745,0.04368,1,4.7749,3.431,3.8991,2.1173,0.8758,2.6576
42,0.730725,0.198621,1,10.0,10.3473,8.792,5.8324,1.208,4.1676
42,0.502821,0.04167,1,0.1083,1.1299,1.1752,1.5829,-1.0669,-1.4746
42,0.137341,0.197981,0,0.415,0.9742,1.7594,0.7477,-1.3444,-0.3327
42,0.447659,0.074376,1,6.3504,4.0552,3.3455,6.3353,3.0049,0.0151
42,0.14522,0.489851,0,0.9233,2.0105,0.0626,0.576,0.8607,0.3473
42,0.210257,0.590902,0,5.9567,4.7487,4.2806,1.8193,1.6761,4.1374
42,0.961364,0.105358,1,7.2649,5.2264,7.8991,8.6843,-0.6342,-1.4194
42,0.168064,0.629927,0,2.2677,4.5327,5.0914,4.9404,-2.8237,-2.6727
42,0.779897,0.243315,1,5.0996,3.4235,5.4016,2.442,-0.302,2.6576
42,0.160132,0.299418,0,1.6015,3.5041,4.1987,3.8061,-2.5972,-2.2046
42,0.091777,0.067523,1,1.5583,0.0936,1.5281,0.5557,0.0302,1.0026
42,0.369752,0.02697,1,0.1339,3.2445,4.8451,2.0516,-4.7112,-1.9177
42,0.121051,0.121708,0,4.1555,6.6923,6.3601,5.6957,-2.2046,-1.5402
42,0.276679,0.222867,1,2.3926,0.1276,1.1257,0.2786,1.2669,2.114
42,0.116987,0.097639,1,0.0992,1.3504,2.3491,1.0333,-2.2499,-0.9341
42,0.161413,0.750425,0,7.8544,7.2806,4.8193,7.945,3.0351,-0.0906
42,0.215566,0.840651,0,2.4845,0.2486,0.5204,2.4694,1.9641,0.0151
42,0.214752,0.308487,0,2.892,1.3971,1.6538,1.3216,1.2382,1.5704
42,0.586827,0.034672,1,4.4591,1.9525,4.7611,3.3417,-0.302,1.1174
42,0.522465,0.125444,1,0.2452,1.9292,1.3403,0.6529,-1.0951,-0.4077
42,0.073656,0.563982,0,1.8719,0.8159,0.4827,1.0273,1.3892,0.8446
42,0.107875,0.342979,0,2.3752,0.3971,0.4334,0.2673,1.9418,2.1079
42,0.312046,0.065099,1,9.5944,6.9217,9.1263,8.9904,0.4681,0.604
42,0.050339,0.594502,0,1.7954,3.3809,4.0151,4.8456,-2.2197,-3.0502
42,0.0634,0.888816,0,0.4045,0.2233,2.4581,0.577,-2.0536,-0.1725
42,0.336327,0.112142,1,2.0583,0.7956,0.3822,0.6238,1.6761,1.4345
42,0.123662,0.35761,0,5.8391,4.1479,1.7017,3.1815,4.1374,2.6576
42,0.049238,0.657467,0,7.6517,2.261,4.7374,3.7408,2.9143,3.9109
42,0.062696,0.567838,0,0.8547,2.259,0.7641,1.5946,0.0906,-0.7399
42,0.23305,0.195298,1,3.023,3.0834,1.7848,3.1136,1.2382,-0.0906
42,0.441365,0.156472,1,1.8002,0.4261,0.4497,1.8002,1.3505,0.0
42,0.175476,0.523315,0,0.5521,2.6661,2.1678,0.0387,-1.6157,0.5134
42,0.077241,1.168407,0,10.5777,8.0258,8.4184,11.7555,2.1593,-1.1778
42,0.216453,0.118701,1,1.6133,4.1048,1.7643,3.6216,-0.151,-2.0083
42,0.655389,0.104137,1,3.127,2.4147,4.4407,2.7495,-1.3137,0.3775
42,0.169906,0.602534,0,11.3448,8.959,9.9858,11.4656,1.359,-0.1208
42,0.12379,0.697171,0,12.5747,10.3248,12.4237,12.0009,0.151,0.5738
42,0.230552,0.18171,1,0.7123,3.0778,0.8581,1.4923,-0.1458,-0.78
42,0.145141,0.224791,0,6.3771,5.5768,5.2748,6.3771,1.1023,0.0
42,0.620831,0.150472,1,2.6652,4.4772,3.3598,4.2658,-0.6946,-1.6006
42,0.117133,0.288949,0,2.4006,0.4376,1.9929,2.3559,0.4077,0.0447
42,0.089947,0.192024,0,1.8565,1.1031,1.9638,0.9807,-0.1073,0.8758
42,0.087499,0.526561,0,0.0344,3.0544,2.1182,0.8196,-2.0838,-0.7852
42,0.729064,0.113138,1,0.6688,3.1905,2.964,1.9825,-2.2952,-1.3137
42,0.153665,0.500672,0,2.1152,0.2857,2.2209,1.8887,-0.1057,0.2265
42,0.07164,0.798031,0,1.4347,0.725,2.9749,1.027,-1.5402,0.4077
42,0.053296,1.333706,0,3.7402,2.1094,3.5892,3.7553,0.151,-0.0151
42,0.607777,0.200864,1,9.1015,9.2072,5.1906,3.2125,3.9109,5.889
42,0.078904,0.775533,0,11.0166,9.7784,8.7969,6.7282,2.2197,4.2884
42,0.151844,1.363564,0,5.4566,3.5389,2.044,4.0976,3.4126,1.359
42,0.099709,0.671176,0,4.2413,0.0435,3.4259,4.347,0.8154,-0.1057
42,0.035563,0.624969,0,5.5938,5.926,5.8656,4.9294,-0.2718,0.6644
42,0.548959,0.053487,1,0.0451,1.5551,1.1927,0.725,-1.1476,-0.6799
42,0.214085,0.603512,0,0.3078,1.3044,0.6702,1.5611,-0.3624,-1.2533
42,0.128116,1.281426,0,6.4338,6.2375,4.652,5.3164,1.7818,1.1174
42,0.448207,0.114776,1,0.9129,0.4599,0.2951,2.1511,0.6178,-1.2382
42,0.186927,0.140799,1,6.7686,5.0472,3.1295,3.9751,3.6391,2.7935
42,0.13829,0.850485,0,4.3184,1.6457,1.9175,3.3218,2.4009,0.9966
42,0.220029,0.239887,0,2.7747,1.5063,0.4493,3.2277,2.3254,-0.453
42,0.110807,0.474946,0,6.6529,6.7888,3.7235,5.158,2.9294,1.4949
42,0.106023,0.056071,1,0.4601,1.3057,1.2302,0.8989,-0.7701,-0.4388
42,0.372415,0.204217,1,6.1199,7.2071,3.9002,6.0746,2.2197,0.0453
42,0.317583,0.190001,1,0.6194,0.5282,1.9627,0.4382,-1.3433,0.1812
42,0.130708,0.598308,0,12.2155,10.4639,10.1619,11.0377,2.0536,1.1778
42,0.143864,0.20947,0,8.1328,7.6798,7.9365,7.3929,0.1963,0.7399
42,0.028108,0.032132,0,3.8082,0.8939,1.5583,0.7731,2.2499,3.0351
42,0.27316,0.065315,1,7.2814,5.4845,4.8503,7.8401,2.4311,-0.5587
42,0.284166,0.079861,1,4.5218,5.8657,5.4731,4.4614,-0.9513,0.0604
42,0.19711,0.112741,1,0.5877,2.5205,0.0139,1.1186,0.5738,-0.5309
42,0.324444,0.133841,1,0.5247,1.1438,3.7712,1.5062,-3.2465,-0.9815
42,0.065245,0.658113,0,4.017,2.7184,3.3677,1.6614,0.6493,2.3556
42,0.153323,0.994595,0,5.4252,3.9152,3.2659,4.4739,2.1593,0.9513
42,0.061148,0.559174,0,3.914,2.102,1.0148,1.1054,2.8992,2.8086
42,0.208474,0.115905,1,4.5016,6.1777,2.2517,3.8976,2.2499,0.604
42,0.617628,0.145244,1,1.3851,2.8951,2.5327,0.615,-1.1476,0.7701
42,0.218975,0.468111,0,5.7763,5.731,6.5766,3.5566,-0.8003,2.2197
42,0.086006,0.822183,0,0.3206,0.2985,1.0907,0.2079,-0.7701,0.1127
42,0.344351,0.070829,1,4.6056,3.3221,3.5486,5.3606,1.057,-0.755
42,0.275988,0.839442,0,5.3151,4.6658,6.8251,3.1256,-1.51,2.1895
42,0.133393,0.337922,0,0.5797,0.474,4.249,3.4487,-3.6693,-2.869
42,0.217193,0.774963,0,6.5482,6.2915,6.7294,7.1824,-0.1812,-0.6342
42,0.206043,0.744664,0,2.7301,0.607,0.1933,3.325,2.5368,-0.5949
42,0.083049,0.49847,0,7.5583,6.6523,4.1457,3.0283,3.4126,4.53
42,0.140576,0.370941,0,5.2805,1.43,2.7588,3.9819,2.5217,1.2986
42,0.817444,0.04594,1,6.4765,6.4614,4.8759,1.1311,1.6006,5.3454
42,0.139735,0.597361,0,2.8215,1.991,2.3987,2.9272,0.4228,-0.1057
42,0.225833,0.448432,0,0.7852,1.2382,3.8203,2.7784,-3.0351,-1.9932
42,0.382609,0.182664,1,3.1507,1.3689,0.2666,3.2564,2.8841,-0.1057
42,0.225237,0.767671,0,6.5644,6.4285,7.3949,6.202,-0.8305,0.3624
42,0.078117,0.408828,0,3.7812,2.2712,1.1991,3.5423,2.5821,0.2389
42,0.593978,0.107869,1,9.4817,9.3005,8.017,9.5572,1.4647,-0.0755
42,0.134637,0.443662,0,0.6053,0.1346,0.6355,2.5506,-0.0302,-1.9453
42,0.041392,0.384622,0,4.0681,4.6117,4.9741,1.9541,-0.906,2.114
42,0.140986,0.576794,0,3.2945,4.9253,5.635,4.5327,-2.3405,-1.2382
42,0.076732,0.661565,0,0.3564,0.9271,3.5998,0.3835,-3.2434,-0.0271
42,0.03156,0.919515,0,8.5943,10.1798,6.9031,7.794,1.6912,0.8003
42,0.127769,0.398696,0,5.6465,6.2203,8.7571,6.2958,-3.1106,-0.6493
42,0.104395,0.168239,0,1.3836,1.2628,0.3266,1.3232,1.057,0.0604
42,0.037877,0.87731,0,3.9653,1.0661,2.6365,2.4251,1.3288,1.5402
42,0.145288,0.086875,1,4.3078,2.2542,1.8616,4.5796,2.4462,-0.2718
42,0.191922,1.321941,0,11.5421,9.3677,9.8358,11.7233,1.7063,-0.1812
42,0.100489,0.479788,0,7.7834,5.9412,6.3338,6.062,1.4496,1.7214
42,0.062753,0.517311,0,5.1282,3.2105,4.796,3.7994,0.3322,1.3288
42,0.171904,0.162051,1,4.933,5.2501,2.7737,3.272,2.1593,1.661
42,0.184722,0.058159,1,0.8307,0.9511,2.0534,0.9364,-1.2227,-0.1057
42,0.190295,0.256431,0,2.0173,2.9384,4.7655,1.2472,-2.7482,0.7701
42,0.563766,0.123397,1,7.4498,4.6714,7.933,5.1546,-0.4832,2.2952
42,0.432398,0.077274,1,4.7182,3.7367,2.4834,5.1712,2.2348,-0.453
42,0.710298,0.034406,1,5.0577,2.2189,1.4337,5.1936,3.624,-0.1359
42,0.129416,0.848392,0,1.5183,1.2314,1.2767,1.0502,0.2416,0.4681
42,0.112163,0.803993,0,4.9836,3.2018,1.571,0.967,3.4126,4.0166
42,0.094126,0.247319,0,1.8214,0.1604,2.3348,0.3869,-0.5134,1.4345
42,0.091782,0.550832,0,3.6115,5.5141,6.2087,5.8161,-2.5972,-2.2046
42,0.141387,0.780247,0,5.7303,5.6246,4.9149,7.0742,0.8154,-1.3439
42,0.375488,0.461707,0,5.0234,4.4194,4.6459,5.8992,0.3775,-0.8758
42,0.169381,0.156835,1,3.8934,3.3498,6.3849,5.1316,-2.4915,-1.2382
42,0.169214,0.618503,0,1.8835,4.2391,5.0696,3.0764,-3.1861,-1.1929
42,0.031226,1.302678,0,5.1827,5.9981,6.0736,5.8471,-0.8909,-0.6644
42,0.047565,0.100662,0,7.2675,9.1097,9.2305,7.947,-1.963,-0.6795
42,0.174684,0.025488,1,4.1021,3.8001,2.1995,2.3354,1.9026,1.7667
42,0.221548,0.15218,1,7.5894,5.4754,7.4988,8.586,0.0906,-0.9966
42,0.135746,0.627598,0,0.8709,2.5621,5.0083,3.5285,-4.1374,-2.6576
42,0.191045,0.481961,0,0.9245,2.4798,0.9547,2.51,-0.0302,-1.5855
42,0.07597,0.998639,0,1.1116,1.0814,1.395,0.8514,-0.2834,0.2602
42,0.483058,0.158316,1,3.1834,1.5979,0.6013,2.2019,2.5821,0.9815
42,0.097199,0.621082,0,8.4266,7.1884,6.2069,4.1382,2.2197,4.2884
42,0.154871,0.714733,0,1.7641,1.6282,0.1786,1.8094,1.5855,-0.0453
42,0.368887,0.31304,1,2.1251,1.2342,0.8718,4.7072,1.2533,-2.5821
42,0.06815,0.442993,0,8.5357,11.299,6.2405,7.4032,2.2952,1.1325
42,0.112513,0.598429,0,3.1822,3.6654,0.9625,2.1101,2.2197,1.0721
42,0.537356,0.097211,1,9.2335,7.5725,8.554,9.0976,0.6795,0.1359
42,0.146016,0.256506,0,2.2313,2.3672,0.2753,1.2115,1.956,1.0198
42,0.205348,0.624615,0,0.1908,1.3535,1.8367,3.845,-1.6459,-3.6542
42,0.266631,0.41572,0,2.6807,1.5633,3.1488,0.6875,-0.4681,1.9932
42,0.076295,1.638397,0,3.8262,4.3698,4.2943,1.9538,-0.4681,1.8724
42,0.144174,0.730344,0,2.3089,2.0371,0.9952,0.7838,1.3137,1.5251
42,0.175843,0.425956,0,4.784,5.2068,6.2185,5.1917,-1.4345,-0.4077
42,0.124238,0.62269,0,1.0639,2.2266,2.4984,2.1964,-1.4345,-1.1325
42,0.097147,0.542062,0,3.6994,0.7096,3.6541,5.9644,0.0453,-2.265
42,0.387451,0.087461,1,8.048,7.8517,6.6588,10.1469,1.3892,-2.0989
42,0.541655,0.234128,1,0.927,1.0478,2.0477,3.5577,-1.1207,-2.6307
42,0.134023,0.475657,0,0.7817,1.1441,1.884,0.6307,-1.1023,0.151
42,0.102584,0.805013,0,3.2483,1.6628,0.9229,1.4931,2.3254,1.7552
42,0.248139,0.156016,1,1.9956,3.8227,3.3395,4.9703,-1.3439,-2.9747
42,0.64429,0.107969,1,0.9431,3.9329,0.4599,0.4448,0.4832,0.4983
42,0.126157,1.014734,0,4.4018,3.3901,2.2576,0.9439,2.1442,3.4579
42,0.033848,0.478328,0,3.5872,3.4211,6.0485,3.9949,-2.4613,-0.4077
42,0.106907,0.663396,0,1.1759,2.6557,1.5987,0.4964,-0.4228,0.6795
42,0.485239,0.075476,1,4.2569,1.0859,4.0455,7.3222,0.2114,-3.0653
42,0.618372,0.161522,1,5.4432,3.148,6.017,4.8543,-0.5738,0.5889
42,0.410832,0.096089,1,0.242,3.6999,0.0457,0.7252,0.1963,-0.4832
42,0.065729,0.933004,0,2.725,1.668,2.5287,3.6461,0.1963,-0.9211
42,0.315415,0.099099,1,9.5305,8.7906,6.9937,9.6362,2.5368,-0.1057
42,0.55957,0.0,1,8.3741,9.416,9.8086,7.1359,-1.4345,1.2382
42,0.224642,0.485682,0,3.6532,3.5777,2.1281,2.8227,1.5251,0.8305
42,0.741824,0.168179,1,9.9777,7.6674,8.6791,8.4979,1.2986,1.4798
42,0.105358,0.083428,1,4.7021,4.4001,2.7995,2.9354,1.9026,1.7667
42,0.100265,0.867164,0,3.6001,1.0029,0.8393,0.0994,2.7608,3.5007
42,0.129743,0.304709,0,1.7653,0.847,0.0467,1.7955,1.7186,-0.0302
42,0.023519,0.483493,0,2.6063,2.1382,1.1869,3.5123,1.4194,-0.906
42,0.20171,0.16278,1,0.3873,1.3084,3.1355,0.3828,-2.7482,0.0045
42,0.134911,0.422707,0,5.6281,3.5141,3.4688,4.3899,2.1593,1.2382
42,0.187112,0.076488,1,10.5065,7.0939,9.2079,9.4193,1.2986,1.0872
42,0.348194,0.047184,1,1.9096,5.5336,2.6495,2.3928,-0.7399,-0.4832
42,0.083315,0.48034,0,6.5547,5.5128,5.6789,4.939,0.8758,1.6157
42,0.054389,0.346097,0,9.9044,6.0539,7.4129,7.7451,2.4915,2.1593
42,0.028583,0.525996,0,7.1758,4.9712,7.5986,4.1558,-0.4228,3.02
42,0.727377,0.138631,1,4.2026,2.2547,1.4242,5.1841,2.7784,-0.9815
42,0.154726,0.715797,0,2.325,3.3065,2.2797,2.5968,0.0453,-0.2718
42,0.138383,0.933861,0,3.6534,1.9773,2.5058,4.3933,1.1476,-0.7399
42,0.353549,0.107915,1,8.2561,7.1538,6.2629,7.3652,1.9932,0.8909
42,0.405997,0.165995,1,2.0465,2.2881,0.7319,1.1405,1.3146,0.906
42,0.355053,0.072616,1,4.9421,4.6401,3.0395,3.1754,1.9026,1.7667
42,0.085874,0.403735,0,6.0668,4.134,5.9158,4.6021,0.151,1.4647
42,0.309765,0.063625,1,1.8902,3.8834,4.0948,2.2677,-2.2046,-0.3775
42,0.097706,0.357314,0,2.7834,0.9412,1.3338,1.062,1.4496,1.7214
42,0.180047,0.62896,0,11.9448,9.559,10.5858,12.0656,1.359,-0.1208
42,0.064682,1.180256,0,3.016,0.7439,1.1285,1.4758,1.8875,1.5402
42,0.176892,0.212366,0,2.2853,3.7953,3.9463,1.938,-1.661,0.3473
42,0.302718,0.058943,1,1.5521,1.2501,0.3505,0.2146,1.2016,1.3375
42,0.119587,1.163943,0,6.8857,6.025,5.7079,7.5501,1.1778,-0.6644
42,0.24902,0.291625,0,3.8754,0.4175,2.6976,0.9158,1.1778,2.9596
42,0.071104,0.302023,0,4.6322,5.4627,5.0248,4.904,-0.3926,-0.2718
42,0.132026,0.270286,0,0.7151,2.8744,0.9567,1.0473,-0.2416,-0.3322
42,0.208649,0.088371,1,5.0228,3.996,5.2191,5.8533,-0.1963,-0.8305
42,0.228313,0.186887,1,7.4123,8.5448,9.5565,10.1303,-2.1442,-2.718
42,0.416962,0.286899,1,1.8844,0.1692,0.465,1.4012,1.4194,0.4832
42,0.24457,0.087324,1,4.7456,7.1012,6.7539,6.4368,-2.0083,-1.6912
42,0.18246,0.145218,1,5.5493,5.6399,8.4334,8.0861,-2.8841,-2.5368
42,0.131769,0.142468,0,11.3877,10.225,7.8543,9.7871,3.5334,1.6006
42,0.147239,0.739119,0,6.3307,7.7199,5.5153,7.7048,0.8154,-1.3741
42,0.083184,0.971104,0,3.5557,1.9702,5.2469,4.356,-1.6912,-0.8003
42,0.04561,0.244755,0,2.2968,0.6962,0.666,1.3757,1.6308,0.9211
42,0.111317,1.119525,0,6.5883,7.0111,5.7125,2.6774,0.8758,3.9109
42,0.07064,0.781093,0,1.8845,0.456,1.3016,0.8728,0.5829,1.0117
42,0.057991,0.081458,0,5.2423,4.1853,4.9403,6.6919,0.302,-1.4496
42,0.125532,0.697628,0,3.4424,0.9962,0.0751,0.4375,3.3673,3.0049
42,0.634257,0.126949,1,2.4571,2.9101,3.6651,1.2189,-1.208,1.2382
42,0.425087,0.055828,1,2.266,0.9674,0.8446,2.3717,1.4214,-0.1057
42,0.068592,0.851408,0,8.5634,8.2765,9.409,7.3705,-0.8456,1.1929
42,0.422877,0.167345,1,14.128,10.8664,9.1903,11.4251,4.9377,2.7029
42,0.108415,1.313749,0,3.2971,3.2669,2.3911,2.3156,0.906,0.9815
42,0.09204,0.624677,0,6.5299,6.8923,7.2396,9.5046,-0.7097,-2.9747
42,0.133201,0.102176,1,5.2647,3.9963,2.9393,5.7177,2.3254,-0.453
42,0.096431,1.472331,0,1.53,1.3941,0.4179,0.9615,1.1121,0.5685
42,0.300039,0.080007,1,0.8501,0.2371,3.0698,0.8954,-2.2197,-0.0453
42,0.176657,0.153112,1,6.1082,3.4657,2.8919,4.6888,3.2163,1.4194
42,0.134961,0.801026,0,8.5688,8.3725,8.2366,10.0335,0.3322,-1.4647
42,0.086969,0.258781,0,5.2231,2.7316,6.9898,4.9513,-1.7667,0.2718
42,0.366525,0.304821,1,1.8801,3.5864,4.7642,5.942,-2.8841,-4.0619
42,0.068582,0.921973,0,7.9943,9.5798,6.3031,7.194,1.6912,0.8003
42,0.403248,1.152345,0,0.3846,1.5926,1.3812,1.3359,-0.9966,-0.9513
42,0.26109,0.161572,1,6.6599,5.8143,5.8898,8.0189,0.7701,-1.359
42,0.096621,0.603174,0,7.2503,7.2201,6.1178,8.5036,1.1325,-1.2533
42,0.190548,0.78227,0,4.8915,5.9787,6.6582,8.4551,-1.7667,-3.5636
42,0.184157,0.33817,0,3.5893,1.732,1.581,1.8226,2.0083,1.7667
42,0.24171,0.791299,0,12.6324,11.0922,12.1643,10.307,0.4681,2.3254
42,0.195348,0.773777,0,3.5833,5.1084,4.4289,3.5984,-0.8456,-0.0151
42,0.06747,1.155617,0,6.5071,6.4769,5.6011,5.5256,0.906,0.9815
42,0.141519,0.077949,1,3.9985,2.9868,4.3609,3.8173,-0.3624,0.1812
42,0.323449,0.140872,1,7.2433,5.9145,6.8205,7.1074,0.4228,0.1359
42,0.156607,1.144217,0,0.2848,0.7831,0.2244,0.5457,0.0604,-0.2609
42,0.083973,0.918692,0,1.8325,0.055,1.4399,0.357,0.3926,1.4755
42,0.217324,0.904342,0,0.6588,2.199,2.4255,4.0714,-1.7667,-3.4126
42,0.43774,0.238176,1,3.6152,3.9323,2.0599,3.3132,1.5553,0.302
42,0.072774,0.402277,0,6.9615,7.3541,7.641,5.074,-0.6795,1.8875
42,0.692125,0.090615,1,1.5351,3.0451,2.6827,0.765,-1.1476,0.7701
42,0.096804,0.726273,0,4.0878,2.2305,2.2305,0.3581,1.8573,3.7297
42,0.582493,0.113471,1,0.1489,2.9013,4.8039,1.799,-4.655,-1.6501
42,0.232411,0.24149,0,7.691,5.2599,5.6676,1.6359,2.0234,6.0551
42,0.038108,0.45077,0,7.1951,4.9905,7.2102,0.234,-0.0151,6.9611
42,0.142333,0.246167,0,2.6346,4.4919,3.8275,2.7856,-1.1929,-0.151
42,0.159993,0.395832,0,10.9905,9.5409,9.0426,4.2106,1.9479,6.7799
42,0.662211,0.101334,1,1.3269,0.5455,1.6478,0.6172,-0.3209,0.7097
42,0.710102,0.05768,1,8.1384,6.6586,5.6016,5.2392,2.5368,2.8992
42,0.107194,0.090229,1,0.0064,3.2227,4.1136,0.6104,-4.1072,-0.604
42,0.210162,0.029824,1,2.0381,0.1212,1.2378,1.4794,0.8003,0.5587
42,0.172583,0.187551,0,0.9582,3.2081,4.3557,0.9733,-3.3975,-0.0151
42,0.300109,0.11949,1,3.0558,2.1045,0.2623,1.5005,2.7935,1.5553
42,0.095577,0.420226,0,2.3168,0.8844,0.3085,0.8823,2.0083,1.4345
42,0.226516,0.811039,0,1.1558,2.5299,0.0082,0.022,1.1476,1.1338
42,0.525953,0.046729,1,2.9494,1.1978,0.1257,3.4175,2.8237,-0.4681
42,0.070161,0.138783,0,4.8971,2.9794,4.0213,3.3116,0.8758,1.5855
42,0.299214,1.025065,0,6.5057,5.5242,5.796,3.531,0.7097,2.9747
42,0.04288,0.29146,0,6.9768,3.7756,4.9685,5.5423,2.0083,1.4345
42,0.316624,0.124534,1,7.4983,3.3911,4.3575,6.9245,3.1408,0.5738
42,0.088646,0.915659,0,6.7912,5.1453,7.6821,8.7693,-0.8909,-1.9781
42,0.503544,0.296621,1,2.2723,0.1135,1.397,0.038,0.8753,2.2343
42,0.445724,0.0,1,6.4241,7.466,7.8586,5.1859,-1.4345,1.2382
42,0.047833,0.332349,0,3.7452,1.7671,0.9366,1.1027,2.8086,2.6425
42,0.142605,0.559319,0,3.6277,2.5858,1.1966,5.2283,2.4311,-1.6006
42,0.146703,0.232664,0,5.5006,1.7105,3.8245,5.0023,1.6761,0.4983
42,0.066386,0.685435,0,2.0249,4.7429,3.6708,2.1306,-1.6459,-0.1057
42,0.047594,0.44262,0,2.8358,2.3828,0.4198,0.9634,2.416,1.8724
42,0.339303,0.146588,1,1.5632,0.5055,0.6565,2.8316,0.9067,-1.2684
42,0.197981,0.521582,0,2.5529,0.7389,1.5261,3.3683,1.0268,-0.8154
42,0.152847,0.780842,0,7.2103,6.4553,4.9302,2.6501,2.2801,4.5602
42,0.234799,0.16265,1,1.9283,0.9256,0.2522,0.4938,1.6761,1.4345
42,0.133803,1.047335,0,13.0145,12.4407,10.1153,12.0481,2.8992,0.9664
42,0.123049,0.495094,0,5.1451,4.3297,1.959,4.4958,3.1861,0.6493
42,0.093494,0.881925,0,7.0659,6.2354,7.4887,8.44,-0.4228,-1.3741
42,0.191644,0.808002,0,3.2627,4.1234,1.5111,2.7644,1.7516,0.4983
42,0.081745,0.256163,0,2.93,1.6616,0.8009,3.2169,2.1291,-0.2869
42,0.097597,1.19052,0,2.221,1.7076,1.2848,0.4215,0.9362,1.7995
42,0.116576,0.114999,1,4.7275,4.3198,5.2711,7.5361,-0.5436,-2.8086
42,0.420261,0.139039,1,0.875,0.3012,0.3767,1.9924,0.4983,-1.1174
42,0.60672,0.305689,1,1.7993,4.019,5.1515,0.9688,-3.3522,0.8305
42,0.135351,0.359643,0,0.0085,1.5789,0.9447,0.5955,-0.9362,-0.587
42,0.220968,0.206269,1,2.4207,1.2939,0.1916,2.1036,2.2291,0.3171
42,0.060184,0.030696,1,6.4952,3.2034,3.5507,6.0875,2.9445,0.4077
42,0.354105,0.87742,0,0.8172,1.5873,4.9093,2.5537,-4.0921,-1.7365
42,0.309826,0.166443,1,4.2086,2.4872,0.5695,1.4151,3.6391,2.7935
42,0.277415,0.103941,1,4.1647,2.8963,1.8393,4.6177,2.3254,-0.453
42,0.08395,0.613072,0,1.8161,2.7894,0.5326,2.2691,1.2835,-0.453
42,0.603813,0.033779,1,0.8752,0.4385,0.4989,3.4724,0.3763,-2.5972
42,0.136329,1.514897,0,8.5202,6.8894,8.3692,8.5353,0.151,-0.0151
42,0.276793,0.186643,1,5.3972,3.2077,2.3319,4.3704,3.0653,1.0268
42,0.179299,0.190134,0,3.7153,2.9905,1.1785,2.6432,2.5368,1.0721
42,0.285524,0.581301,0,0.0674,0.913,2.0002,1.5623,-1.9328,-1.4949
42,0.009956,0.039265,0,3.736,5.7745,3.9474,4.9591,-0.2114,-1.2231
42,0.071592,1.252217,0,7.1083,6.7006,6.0664,7.2291,1.0419,-0.1208
42,0.735866,0.103959,1,3.5752,2.3521,1.8387,4.0282,1.7365,-0.453
42,0.141925,0.505353,0,3.1512,0.7201,0.6993,1.6865,2.4519,1.4647
42,0.372368,0.074577,1,9.548,9.3517,8.1588,11.6469,1.3892,-2.0989
42,0.100516,0.808281,0,0.2637,0.4298,0.8688,2.7563,-0.6051,-2.4926
42,0.168142,0.628516,0,2.6942,3.1472,5.1102,4.5666,-2.416,-1.8724
42,0.08267,0.656266,0,0.2235,2.5791,3.4096,1.4164,-3.1861,-1.1929
42,0.089419,0.607815,0,6.2077,3.9125,6.7362,6.3285,-0.5285,-0.1208
